Company_IRI;Company Name;Industry_IRI;Industry;Address_IRI;Full Address;Street_IRI;Street;Norm_Street_IRI;Normalized Street;House Number;Part of House;House Floor;Building_IRI;Building;BuildPart_IRI;BuildingPart;BuildPartFloor_IRI;BuildingPartFloor;Owner_Address_IRI;Full Owner Address;Owner_Street_IRI;Owner Street;Norm_Owner_Street_IRI;Normalized Owner Street;Owner Number;Street_Coordinates
company_466;Fabrikbesitzern K. A. Hofl. (H. Häberlein);industry_20;Firma;address_16482;Feucrweg 7;street_82;Feucrweg;;;7;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_631;Gebr Held Bierbr.;industry_20;Firma;address_16565;Friedenstraße 19;street_90;Friedenstraße;;;19;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-253.jpg, HEIGHT:50.0, WIDTH:312.0, VPOS:4378.0, HPOS:2014.0
company_745;Regensburger Sohn Gesellsch.-;industry_20;Firma;address_16621;Halle 9;street_117;Halle;;;9;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_800;Moritz Roscnwald Gescllsch.-(Hopfenhandlung);industry_20;Firma;address_16648;Haslerstraße 18;street_119;Haslerstraße;street_120;Hillerstraße;18;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_918;PabstLLambrecht Gesellsch.;industry_20;Firma;address_16713;Jahnstraße 10;street_141;Jahnstraße;street_142;Jahnstraße;10;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_2191;P. Beck TM;industry_20;Firma;address_17339;Sielstraße 15;street_244;Sielstraße;street_245;Willstraße;15;Vorderhaus;0.0;;;;;;;address_16205;;;;;;;
company_2385;Gebr. Held Rosent. 20;industry_20;Firma;address_17409;Tcllstraße 7;street_253;Tcllstraße;street_245;Willstraße;7;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_2386;Geür. Held Nosent. 20;industry_20;Firma;address_17410;Tcllstraße 9;street_253;Tcllstraße;street_245;Willstraße;9;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_2414;Bock G. pr. Zäh , arzt  u. sti (E. Bock Sohn);industry_20;Firma;address_17424;Tcllstraße 18;street_253;Tcllstraße;street_245;Willstraße;18;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;
company_2439;Popp Weisheit;industry_20;Firma;address_17439;Troststraße 7;street_257;Troststraße;street_258;Ernststraße;7;Vorderhaus;;;;;;;;address_17440;Hauptstraße 72;street_89;Hauptstraße;;;72.0;
company_2656;G. Hoffmann Banmaterialienhandlung  (Lagerhalle);industry_20;Firma;address_17561;Witschelstraße 1;street_274;Witschelstraße;;;1;Vorderhaus;;;;;;;;address_17566;Keßlerstr. 6;street_345;Keßlerstraße;;;6.0;
company_2662;Heilbronner;industry_20;Firma;address_17570;Wünzelbürgstraße 30;street_276;Wünzelbürgstraße;;;30;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_2667;Centralmolkerei;industry_20;Firma;address_17572;Wünzelbürgstraße 63;street_276;Wünzelbürgstraße;;;63;Vorderhaus;;;;;;;;address_17573;Lcheuerlstraße 3;street_346;Lcheuerlstraße;;;3.0;
company_2684;Bierbr,-Ges. vorni. Gebr.;industry_20;Firma;address_17583;Zufuhrstraße 1;street_277;Zufuhrstraße;;;1;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-426.jpg, HEIGHT:55.0, WIDTH:306.0, VPOS:3442.0, HPOS:3665.0
company_2809;Gesellschafts-Jul.;industry_20;Firma;address_17645;Winklerstraße 58;street_3;Winklerstraße;street_3;Winklerstraße;58;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-006.jpg, HEIGHT:53.0, WIDTH:322.0, VPOS:2363.0, HPOS:3671.0
company_2810;Gesellschafts-Jul.;industry_20;Firma;address_17645;Winklerstraße 58;street_3;Winklerstraße;street_3;Winklerstraße;58;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-006.jpg, HEIGHT:53.0, WIDTH:322.0, VPOS:2363.0, HPOS:3671.0
company_531;Stieglitz. Wall;industry_200;Weißwarengeschäft;address_16517;Friedenstraße 6;street_90;Friedenstraße;;;6;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-253.jpg, HEIGHT:50.0, WIDTH:312.0, VPOS:4378.0, HPOS:2014.0
company_1864;Geschwister Gräter;industry_200;Weißwarengeschäft;address_17166;Pfründnerstraße 24;street_218;Pfründnerstraße;;;24;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_532;Bauer Gebr.;industry_201;Baumwollwarenfabrik;address_16518;Friedenstraße 10;street_90;Friedenstraße;;;10;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-253.jpg, HEIGHT:50.0, WIDTH:312.0, VPOS:4378.0, HPOS:2014.0
company_534;Lewald;industry_202;Konfekt. Geschäft;address_16520;Friedenstraße 1;street_90;Friedenstraße;;;1;Vorderhaus;0.0;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-253.jpg, HEIGHT:50.0, WIDTH:312.0, VPOS:4378.0, HPOS:2014.0
company_535;Holzinger Kaiser Leinenwarenhandlung;industry_203;Leinenwarenhandlung;address_16520;Friedenstraße 1;street_90;Friedenstraße;;;1;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-253.jpg, HEIGHT:50.0, WIDTH:312.0, VPOS:4378.0, HPOS:2014.0
company_539;Viktoria Generalag.;industry_204;Versicherungsgesellschaft;address_16520;Friedenstraße 1;street_90;Friedenstraße;;;1;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-253.jpg, HEIGHT:50.0, WIDTH:312.0, VPOS:4378.0, HPOS:2014.0
company_542;Frank S. Putz;industry_205;Konfektionsgeschäft;address_16522;Friedenstraße 4;street_90;Friedenstraße;;;4;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-253.jpg, HEIGHT:50.0, WIDTH:312.0, VPOS:4378.0, HPOS:2014.0
company_1202;Schivarzhaupt Olebr. Manufaktur- Modewaren;industry_205;Konfektionsgeschäft;address_16823;Kobeinerstraße 2;street_160;Kobeinerstraße;;;2;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1213;Schweigger.;industry_205;Konfektionsgeschäft;address_16825;Kobeinerstraße 15;street_160;Kobeinerstraße;;;15;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_546;Rothschild Gebrüder;industry_206;Zigarrenfabrik;address_16523;Friedenstraße 12;street_90;Friedenstraße;;;12;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-253.jpg, HEIGHT:50.0, WIDTH:312.0, VPOS:4378.0, HPOS:2014.0
company_1327;Wrps Josen Bras Irll. u.;industry_206;Zigarrenfabrik;address_16875;Areuzgasse 31;street_163;Areuzgasse;;;31;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1910;Reiser;industry_206;Zigarrenfabrik;address_17167;Pfründnerstraße 8;street_218;Pfründnerstraße;;;8;Vorderhaus;0.0;;;;;;;address_16205;;;;;;;
company_2016;Appel Gebr.;industry_206;Zigarrenfabrik;address_17248;Noritzerstraße 118;street_228;Noritzerstraße;;;118;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_550;Grünbau in. Cie. Oel- u. Fettwarenexport;industry_207;Säckefabrik;address_16525;Friedenstraße 21;street_90;Friedenstraße;;;21;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-253.jpg, HEIGHT:50.0, WIDTH:312.0, VPOS:4378.0, HPOS:2014.0
company_554;Beckmann Tabak- und;industry_208;Zrgarrengeschäft;address_16527;Friedenstraße 26;street_90;Friedenstraße;;;26;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-253.jpg, HEIGHT:50.0, WIDTH:312.0, VPOS:4378.0, HPOS:2014.0
company_558;Weinbergs Natt;industry_209;G.-L;address_16529;Friedenstraße 28;street_90;Friedenstraße;;;28;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-253.jpg, HEIGHT:50.0, WIDTH:312.0, VPOS:4378.0, HPOS:2014.0
company_2448;Reißmann J. K. B. Hofl.;industry_209;G.-L;address_17443;Troststraße 8;street_257;Troststraße;street_258;Ernststraße;8;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_48;Steinkohlen- Braunkohl. u. Coakshandlung ;industry_21;Coakshandlung;address_16211;Altcrstraße 1;street_0;Altcrstraße;;;1;Vorderhaus;0.0;;;;;;;address_16205;;;;;;;
company_565;Hofmann H. Zigarrenhandlung;industry_210;Zigarrenhandlung;address_16529;Friedenstraße 28;street_90;Friedenstraße;;;28;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-253.jpg, HEIGHT:50.0, WIDTH:312.0, VPOS:4378.0, HPOS:2014.0
company_677;Köbler Friedrich Wein- Spirit.- Zigarrenhandlung;industry_210;Zigarrenhandlung;address_16575;Vioothcstraße 33;street_106;Vioothcstraße;;;33;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1036;Zimmermann H. Zigarrenhandlung;industry_210;Zigarrenhandlung;address_16755;Iudengasse 10;street_145;Iudengasse;street_146;Judengasse;10;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1271;Leithner A. Zigarrenhandlung;industry_210;Zigarrenhandlung;address_16842;Kobeinerstraße 89;street_160;Kobeinerstraße;;;89;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1857;Neuburger B. Zigarrenhandlung;industry_210;Zigarrenhandlung;address_17162;Pfälzerstraße 13;street_217;Pfälzerstraße;;;13;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1858;David Zigarrenhandlung;industry_210;Zigarrenhandlung;address_17162;Pfälzerstraße 13;street_217;Pfälzerstraße;;;13;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_2417;Weinmann H. Zigarrenhandlung;industry_210;Zigarrenhandlung;address_17426;Tcllstraße 23;street_253;Tcllstraße;street_245;Willstraße;23;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_568;Nürnbg Schildpat;industry_211;Hornwarenfabrik;address_16532;Friedenstraße 38;street_90;Friedenstraße;;;38;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-253.jpg, HEIGHT:50.0, WIDTH:312.0, VPOS:4378.0, HPOS:2014.0
company_570;Ellenberger,HBraun Gebr. Bettenund;industry_212;Möbelgeschäft;address_16533;Friedenstraße 40;street_90;Friedenstraße;;;40;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-253.jpg, HEIGHT:50.0, WIDTH:312.0, VPOS:4378.0, HPOS:2014.0
company_1498;Käsmann,mch Schmidt Krauß Betten- Matratzen- und;industry_212;Möbelgeschäft;address_16971;Lilienstraße 23;street_177;Lilienstraße;;;23;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-340.jpg, HEIGHT:50.0, WIDTH:271.0, VPOS:3442.0, HPOS:1382.0
company_2549;Beer A. Betten- und;industry_212;Möbelgeschäft;address_17496;Wassergasse 36;street_268;Wassergasse;;;36;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_574;Holzner K.;industry_213;Lichtpauseanstalt;address_16535;Friedenstraße 44;street_90;Friedenstraße;;;44;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-253.jpg, HEIGHT:50.0, WIDTH:312.0, VPOS:4378.0, HPOS:2014.0
company_576;Vogel H.;industry_214;Ciqarrenh.;address_16537;Friedenstraße 49;street_90;Friedenstraße;;;49;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-253.jpg, HEIGHT:50.0, WIDTH:312.0, VPOS:4378.0, HPOS:2014.0
company_578;Kleekamm H. Co. achf. Nürnb. Kurz- und en -ro8 u. Export;industry_215;Spielwarenhdlg.;address_16539;Friedenstraße 56;street_90;Friedenstraße;;;56;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-253.jpg, HEIGHT:50.0, WIDTH:312.0, VPOS:4378.0, HPOS:2014.0
company_579;Kynast G.;industry_216;Exportgeschäft;address_16539;Friedenstraße 56;street_90;Friedenstraße;;;56;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-253.jpg, HEIGHT:50.0, WIDTH:312.0, VPOS:4378.0, HPOS:2014.0
company_647;Braun G. F. in Kurz- und Spielwaren;industry_216;Exportgeschäft;address_16513;Friedenstraße 17;street_90;Friedenstraße;;;17;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-253.jpg, HEIGHT:50.0, WIDTH:312.0, VPOS:4378.0, HPOS:2014.0
company_1183;Münz S. in Rellameartikeln und Kurzwaren;industry_216;Exportgeschäft;address_16770;Karlsbrücke 9;street_153;Karlsbrücke;street_153;Karlsbrücke;9;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1430;Tauber in Kurz- u. Zpieliv.;industry_216;Exportgeschäft;address_16931;Lange Gasse 35;street_173;Lange Gasse;street_173;Lange Gasse;35;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_2238;Huber;industry_216;Exportgeschäft;address_17359;Sperberstraße 19;street_246;Sperberstraße;;;19;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-233.jpg, HEIGHT:56.0, WIDTH:312.0, VPOS:2350.0, HPOS:514.0
company_582;H-Lerchenth al Di. Hop fcnhandlung;industry_217;fcnhandlung;address_16541;Friedenstraße 62;street_90;Friedenstraße;;;62;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-253.jpg, HEIGHT:50.0, WIDTH:312.0, VPOS:4378.0, HPOS:2014.0
company_595;Barlholomae Englander Blumen;industry_218;Kurz- und Spielwarenhandlung;address_16546;Friedenstraße 98;street_90;Friedenstraße;;;98;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-253.jpg, HEIGHT:50.0, WIDTH:312.0, VPOS:4378.0, HPOS:2014.0
company_736;Muncker K.;industry_218;Kurz- und Spielwarenhandlung;address_16619;Halle 1;street_117;Halle;;;1;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;
company_961;Bayer Hoflief.;industry_218;Kurz- und Spielwarenhandlung;address_16696;Jahnstraße 18;street_141;Jahnstraße;street_142;Jahnstraße;18;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_597;Nürnbrg. und Faondreherei;industry_219;Schraubenfabrik;address_16549;Friedenstraße 101;street_90;Friedenstraße;;;101;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-253.jpg, HEIGHT:50.0, WIDTH:312.0, VPOS:4378.0, HPOS:2014.0
company_1671;Maier. Privatier;industry_219;Schraubenfabrik;address_17047;Marimilianstraße 7;street_192;Marimilianstraße;street_193;Maximilianstraße;7;Vorderhaus;1.0;;;;;;;address_1101;Dianastraße 5;street_24;Dianastraße;;;5.0;
company_49;Guttmann S.;industry_22;Teppichlager;address_16211;Altcrstraße 1;street_0;Altcrstraße;;;1;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_605;Deutsche Triumph Fahrrad-Werke;industry_220;Akt.-Ges.;address_16555;Friedenstraße 212;street_90;Friedenstraße;;;212;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-253.jpg, HEIGHT:50.0, WIDTH:312.0, VPOS:4378.0, HPOS:2014.0
company_606;Ludwigseisenbahn-Ges. am Plärrer;industry_220;Akt.-Ges.;address_16556;Friedenstraße 301;street_90;Friedenstraße;;;301;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-253.jpg, HEIGHT:50.0, WIDTH:312.0, VPOS:4378.0, HPOS:2014.0
company_607;Ludwigseisenbahn-Ges. am Plärrer 1 (zum Feldschlößchen);industry_220;Akt.-Ges.;address_16557;Friedenstraße 303;street_90;Friedenstraße;;;303;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-253.jpg, HEIGHT:50.0, WIDTH:312.0, VPOS:4378.0, HPOS:2014.0
company_1312;Intern Transport Gcsellsch. Gebr. Gondrand;industry_220;Akt.-Ges.;address_16862;Körnerstraße 18;street_162;Körnerstraße;;;18;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-109.jpg, HEIGHT:52.0, WIDTH:295.0, VPOS:3015.0, HPOS:2741.0
company_1900;Balnea für Reiseandenken u. Pholochromobilder-hier;industry_220;Akt.-Ges.;address_17169;Pfründnerstraße 19;street_218;Pfründnerstraße;;;19;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1901;Balnea;industry_220;Akt.-Ges.;address_17169;Pfründnerstraße 19;street_218;Pfründnerstraße;;;19;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_2302;Hm Vereinigte;industry_220;Akt.-Ges.;address_17385;Sperberstraße 55;street_246;Sperberstraße;;;55;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-233.jpg, HEIGHT:56.0, WIDTH:312.0, VPOS:2350.0, HPOS:514.0
company_609;Uebelein. Stationsd. IVWegHorn Recht Aquarellfarben- u.;industry_221;Tuschkastenfabrik;address_16559;Friedenstraße 312;street_90;Friedenstraße;;;312;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-253.jpg, HEIGHT:50.0, WIDTH:312.0, VPOS:4378.0, HPOS:2014.0
company_613;Nbgr;industry_222;Sodafabrik;address_16563;Friedenstraße 394;street_90;Friedenstraße;;;394;Vorderhaus;;;;;;;;address_16564;Höfener Straße 13;street_308;Höfener Straße;;;13.0;Page:F_23_92.jpg\F_23_92-253.jpg, HEIGHT:50.0, WIDTH:312.0, VPOS:4378.0, HPOS:2014.0
company_614;W Nbgr.;industry_222;Sodafabrik;address_16563;Friedenstraße 394;street_90;Friedenstraße;;;394;Vorderhaus;;;;;;;;address_16564;Höfener Straße 13;street_308;Höfener Straße;;;13.0;Page:F_23_92.jpg\F_23_92-253.jpg, HEIGHT:50.0, WIDTH:312.0, VPOS:4378.0, HPOS:2014.0
company_615;Conradty C.;industry_223;Beleuchtungskohlenfabrik;address_16563;Friedenstraße 394;street_90;Friedenstraße;;;394;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-253.jpg, HEIGHT:50.0, WIDTH:312.0, VPOS:4378.0, HPOS:2014.0
company_616;Hausleiter. F. P. u. Kunsttöpferei;industry_224;Ofenfabrik;address_16563;Friedenstraße 394;street_90;Friedenstraße;;;394;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-253.jpg, HEIGHT:50.0, WIDTH:312.0, VPOS:4378.0, HPOS:2014.0
company_1809;vorm. Paul;industry_224;Ofenfabrik;address_17121;Ottostraße 19;street_211;Ottostraße;street_211;Ottostraße;19;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-006.jpg, HEIGHT:50.0, WIDTH:238.0, VPOS:756.0, HPOS:1394.0
company_620;Schmidt,. Blei;industry_225;Pastellkreidefabrik;address_16518;Friedenstraße 10;street_90;Friedenstraße;;;10;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-253.jpg, HEIGHT:50.0, WIDTH:312.0, VPOS:4378.0, HPOS:2014.0
company_621;T, Gebhardt F. Mn. Compt.;industry_226;erbalterfabrik;address_16551;Friedenstraße 105;street_90;Friedenstraße;;;105;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-253.jpg, HEIGHT:50.0, WIDTH:312.0, VPOS:4378.0, HPOS:2014.0
company_622;Löhner Geißler Eisemvaren- u.;industry_227;Fittingsfabrik;address_16551;Friedenstraße 105;street_90;Friedenstraße;;;105;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-253.jpg, HEIGHT:50.0, WIDTH:312.0, VPOS:4378.0, HPOS:2014.0
company_628;Grünthal Co. Verlagsgeschaft f.;industry_228;u. Geschäft;address_16542;Friedenstraße 5;street_90;Friedenstraße;;;5;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-253.jpg, HEIGHT:50.0, WIDTH:312.0, VPOS:4378.0, HPOS:2014.0
company_630;H-Kahn Gebr. Eisen- und;industry_229;Metallwarengeschäft;address_16513;Friedenstraße 17;street_90;Friedenstraße;;;17;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-253.jpg, HEIGHT:50.0, WIDTH:312.0, VPOS:4378.0, HPOS:2014.0
company_51;Haack.;industry_23;Holzspielwarenfabrik;address_16232;Albrccht-Dürer-Platz 19;street_11;Albrccht-Dürer-Platz;street_12;Albrecht-Dürer-Platz;19;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_633;Rückold.;industry_230;Woll- und Weißwarenhandlung;address_16567;Friedenstraße 13;street_90;Friedenstraße;;;13;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-253.jpg, HEIGHT:50.0, WIDTH:312.0, VPOS:4378.0, HPOS:2014.0
company_642;Weiner F. Co.;industry_231;Kaffeegeschäft;address_16569;Friedenstraße 24;street_90;Friedenstraße;;;24;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-253.jpg, HEIGHT:50.0, WIDTH:312.0, VPOS:4378.0, HPOS:2014.0
company_1037;Weiner F. Co.;industry_231;Kaffeegeschäft;address_16764;Karlsbrücke 2;street_153;Karlsbrücke;street_153;Karlsbrücke;2;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1380;Lengenfelder F. Zeremonienmeister izTengelmann E.;industry_231;Kaffeegeschäft;address_16920;Lange Gasse 12;street_173;Lange Gasse;street_173;Lange Gasse;12;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1401;Kaiser H.;industry_231;Kaffeegeschäft;address_16922;Lange Gasse 31;street_173;Lange Gasse;street_173;Lange Gasse;31;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1422;Weiner F. Co.;industry_231;Kaffeegeschäft;address_16912;Lange Gasse 1;street_173;Lange Gasse;street_173;Lange Gasse;1;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_2621;Weiner F. Co.;industry_231;Kaffeegeschäft;address_17536;Winklerstraße 20;street_3;Winklerstraße;street_3;Winklerstraße;20;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-006.jpg, HEIGHT:53.0, WIDTH:322.0, VPOS:2363.0, HPOS:3671.0
company_648;Soyka Gebr.;industry_232;Getreidehdlg.;address_16518;Friedenstraße 10;street_90;Friedenstraße;;;10;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-253.jpg, HEIGHT:50.0, WIDTH:312.0, VPOS:4378.0, HPOS:2014.0
company_1755;Gruber Bürklin;industry_232;Getreidehdlg.;address_17099;Neudörferstraße 7;street_201;Neudörferstraße;;;7;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-086.jpg, HEIGHT:54.0, WIDTH:375.0, VPOS:2240.0, HPOS:2963.0
company_653;Arnold Färberei Druckerei u. chem.;industry_233;Waschanstalt;address_16568;Friedenstraße 15;street_90;Friedenstraße;;;15;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-253.jpg, HEIGHT:50.0, WIDTH:312.0, VPOS:4378.0, HPOS:2014.0
company_670;Arnold Färberei u. chem.;industry_233;Waschanstalt;address_16582;Vioothcstraße 17;street_106;Vioothcstraße;;;17;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_672;Waschanstalt;industry_233;Waschanstalt;address_16584;Vioothcstraße 21;street_106;Vioothcstraße;;;21;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_1256;OHArnold chem. Färberei u.;industry_233;Waschanstalt;address_16836;Kobeinerstraße 56;street_160;Kobeinerstraße;;;56;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_2078;Beyer  Chemische;industry_233;Waschanstalt;address_17235;Noritzerstraße 19;street_228;Noritzerstraße;;;19;Vorderhaus;1.0;;;;;;;address_16205;;;;;;;
company_2299;Arnold Färberei und chem.;industry_233;Waschanstalt;address_17383;Sperberstraße 24;street_246;Sperberstraße;;;24;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-233.jpg, HEIGHT:56.0, WIDTH:312.0, VPOS:2350.0, HPOS:514.0
company_2329;Arnold Färberei und chemische;industry_233;Waschanstalt;address_17363;Sperberstraße 5;street_246;Sperberstraße;;;5;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-233.jpg, HEIGHT:56.0, WIDTH:312.0, VPOS:2350.0, HPOS:514.0
company_2673;Salzmann K. chenr.;industry_233;Waschanstalt;address_17577;Wünzelbürgstraße 2;street_276;Wünzelbürgstraße;;;2;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_656;Südd m. b. H.;industry_234;Faßverwertungsgesellschaft;address_16568;Friedenstraße 15;street_90;Friedenstraße;;;15;Vorderhaus;;;;;;;;address_16205;;;;;;;Page:F_23_92.jpg\F_23_92-253.jpg, HEIGHT:50.0, WIDTH:312.0, VPOS:4378.0, HPOS:2014.0
company_660;Kuhndörfer G. Kurz - Weis;industry_235;Wollwarcngeschäft;address_16576;Vioothcstraße 39;street_106;Vioothcstraße;;;39;Vorderhaus;;;;;;;;address_16205;;;;;;;
company_664;Bender R.;industry_236;Bilder- und Gemäldehandlung;address_16580;Vioothcstraße 5;street_106;Vioothcstraße;;;5;Vorderhaus;;;;;;;;address_16205;;;;;;;
